NDVI,NDRE,Label
0.22365038,0.15198451,1
0.20533334,0.12662014,1
0.21331829,0.15065561,1
0.23679304,0.112664245,1
0.31352717,0.16154276,1
0.24117295,0.16060436,1
0.23269612,0.15467738,1
0.23087071,0.15363215,1
0.2554645,0.18085448,1
0.259887,0.16639425,1
0.28947368,0.18787879,1
0.41801578,0.1998595,0
0.28104576,0.16282135,1
0.24878725,0.17317708,1
0.23521505,0.17933911,1
0.25495958,0.14362237,1
0.25088063,0.12932862,1
0.2508975,0.12,1
0.24023154,0.14304768,1
0.37567776,0.1604051,1
0.29517686,0.1822718,1
0.221519,0.16160096,1
0.20749839,0.13763703,1
0.215847,0.11389237,1
0.22539683,0.14302635,1
0.20761451,0.16767327,1
0.18270402,0.12514484,1
0.2020266,0.11384977,1
0.19579987,0.10344828,1
0.19765396,0.12973721,1
0.19268154,0.14020224,1
0.17320459,0.10548763,1
0.20118694,0.13041049,1
0.1904762,0.13667868,1
0.21733966,0.13353609,1
0.20468557,0.109911956,1
0.19338277,0.15071507,1
0.1817116,0.13258427,1
0.1897436,0.13078798,1
0.18298824,0.13686475,1
0.18497439,0.09607791,1
0.17970859,0.12016398,1
0.19319938,0.123453796,1
0.19341564,0.12430337,1
0.19461697,0.14797314,1
0.1948956,0.09196925,1
0.1965496,0.124167874,1
0.1985516,0.13518149,1
0.1949306,0.14483956,1
0.19267139,0.15413211,1
0.18482842,0.14153132,1
0.20731707,0.14450867,1
0.19274925,0.13644214,1
0.19756098,0.13394919,1
0.19825979,0.11995353,1
0.19783524,0.13601369,1
0.21566336,0.12798265,1
0.18312986,0.14010695,1
0.1943662,0.12198994,1
0.2013889,0.111646585,1
0.19551282,0.15301391,1
0.19852553,0.16122448,1
0.19064328,0.19168861,1
0.20514557,0.12622587,1
0.22075783,0.15465523,1
0.24326636,0.14533281,1
0.23952569,0.15719557,1
0.21518987,0.17664023,1
0.23346007,0.1410482,1
0.2451193,0.17023446,1
0.27124405,0.19374402,1
0.2532637,0.20640905,1
0.2640801,0.18649046,1
0.23157208,0.15368164,1
0.22795558,0.16228747,1
0.22611684,0.13666773,1
0.21384929,0.13957936,1
0.22602281,0.15040906,1
0.21300597,0.08583309,1
0.18165359,0.11981699,1
0.18674034,0.07534418,1
0.19873485,0.10361563,1
0.2361419,0.12201258,1
0.296875,0.1422954,1
0.25737265,0.1899778,1
0.3663133,0.1534637,1
0.27237606,0.15724744,1
0.25210628,0.1462474,1
0.28646517,0.15686853,1
0.2780083,0.12854962,1
0.2707308,0.15564738,1
0.27140784,0.1766286,1
0.26180258,0.19269776,1
0.26103216,0.17083333,1
0.27302906,0.16432637,1
0.33449477,0.16369161,1
0.3309921,0.22703359,1
0.3683206,0.2005023,1
0.3607306,0.24166666,1
0.39503816,0.23271501,1
0.43360305,0.21549636,0
0.48237476,0.24357976,0
0.4527845,0.2935681,0
0.5236295,0.24238922,0
0.50930333,0.3282559,0
0.5021008,0.23702422,0
0.5165151,0.27228916,0
0.48972604,0.31519273,0
0.42827225,0.20441501,0
0.500516,0.23481953,0
0.4959202,0.2987013,0
0.45675793,0.30580443,0
0.41874462,0.27708977,0
0.43345323,0.26107594,0
0.45387453,0.2881079,0
0.48737863,0.2750728,0
0.6269531,0.31284475,0
0.51272726,0.31230283,0
0.44732296,0.28330782,0
0.4490635,0.25773194,0
0.5273944,0.31461483,0
0.504618,0.30612245,0
0.44788086,0.30354074,0
0.38431826,0.27771837,1
0.38194445,0.24667189,1
0.44852284,0.25426358,0
0.48794064,0.2580392,0
0.48825064,0.28765061,0
0.38714734,0.26927215,1
0.3009856,0.2548446,1
0.33843538,0.2933443,1
0.5048733,0.28452578,0
0.56408024,0.34634146,0
0.48343244,0.3343523,0
0.41331,0.231591,0
0.406577,0.30287296,0
0.46523297,0.3390108,0
0.4436451,0.28312612,0
0.47768596,0.31277534,0
0.5205105,0.281106,0
0.5900735,0.34160528,0
0.5468895,0.3248509,0
0.57278913,0.2629279,0
0.5085885,0.33245382,0
0.42698961,0.2976715,0
0.40625,0.27906978,0
0.3781132,0.27336124,1
0.5346359,0.24765342,0
0.63522935,0.30751175,0
0.47164592,0.286578,0
0.3467128,0.2526553,1
0.3518321,0.24142437,1
0.398827,0.2887538,1
0.39566192,0.27852005,1
0.40536278,0.21762897,0
0.37116912,0.22556645,1
0.37098038,0.23402753,1
0.37165356,0.23240183,1
0.42411813,0.2680789,0
0.49881423,0.3084886,0
0.44970906,0.27067396,0
0.40231788,0.25714287,0
0.41754982,0.2657078,0
0.44206008,0.26792452,0
0.43380857,0.28139788,0
0.4150231,0.26150393,0
0.3994374,0.2867766,1
0.33677992,0.24270512,1
0.4168013,0.256447,0
0.42291838,0.24891461,0
0.46654773,0.2607362,0
0.4542344,0.2762763,0
0.45634267,0.24858756,0
0.4880264,0.25750175,0
0.44407895,0.2388007,0
0.41626015,0.23502304,0
0.37758687,0.23486175,1
0.50265485,0.21676819,0
0.495,0.23214285,0
0.4840336,0.22468793,0
0.46410686,0.2687161,0
0.4938575,0.2867725,0
0.4984472,0.28196612,0
0.4008439,0.25627795,0
0.38401863,0.2479888,1
0.44879627,0.3044322,0
0.44552702,0.25538462,0
0.46985963,0.2954876,0
0.5258935,0.26711085,0
0.50317,0.3661603,0
0.4783294,0.3489933,0
0.41538462,0.1969249,0
0.3664495,0.20806335,1
0.3982718,0.2361111,1
0.40947077,0.2248109,0
0.42455712,0.290894,0
0.43320677,0.2854489,0
0.5295762,0.17453505,0
0.5937173,0.2358912,0
0.6252863,0.306814,0
0.6837294,0.26685005,0
0.64400715,0.26584023,0
0.50252527,0.36663795,0
0.4774775,0.43305063,0
0.46033993,0.31128776,0
0.3860127,0.16979685,1
0.4559859,0.20247182,0
0.47935104,0.29294232,0
0.39014083,0.27684346,1
0.3602812,0.16129032,1
0.38184664,0.1660614,1
0.4181818,0.32801276,0
0.38266796,0.28361583,1
0.5713066,0.29989403,0
0.50570345,0.31430468,0
0.5689589,0.3281301,0
0.5271034,0.3454439,0
0.4190955,0.30942813,0
0.4591093,0.21102151,0
0.38317758,0.2040678,1
0.3259592,0.26642457,1
0.40669146,0.26007327,0
0.5164915,0.30139968,0
0.53071797,0.2961454,0
0.50374067,0.30484176,0
0.4737516,0.28352383,0
0.43665293,0.3072386,0
0.36685413,0.23049434,1
0.41345426,0.24335106,0
0.38176927,0.28696743,1
0.3728463,0.25797284,1
0.44519815,0.26539543,0
0.5075075,0.2712884,0
0.46464646,0.2763282,0
0.39318258,0.22711058,1
0.37811634,0.20972644,1
0.3993808,0.25173083,1
0.33374614,0.22910129,1
0.3222016,0.19141822,1
0.31686226,0.19006419,1
0.34122288,0.23225611,1
0.43047237,0.25694242,0
0.47644684,0.29554176,0
0.41907197,0.23891547,0
0.4551562,0.27038124,0
0.44430053,0.2838227,0
0.39866668,0.22618352,1
0.35634387,0.23157284,1
0.32387707,0.25419933,1
0.3126551,0.22737819,1
0.46335164,0.28203678,0
0.49626532,0.32732573,0
0.40204865,0.22380553,0
0.35698113,0.12833385,1
0.2662722,0.22508457,1
0.23997803,0.20523085,1
0.29182878,0.2021726,1
0.30333817,0.15202053,1
0.3025142,0.18044837,1
0.288,0.18165137,1
0.36620858,0.20930232,1
0.35714287,0.20417717,1
0.2994849,0.19932088,1
0.36893886,0.24592261,1
0.3274636,0.23737374,1
0.28771156,0.18323192,1
0.29829985,0.19318181,1
0.3055118,0.18682893,1
0.31435543,0.2037244,1
0.32423756,0.2136815,1
0.3327835,0.2019338,1
0.3009554,0.20724049,1
0.30292118,0.21311475,1
0.3415929,0.17884915,1
0.38474295,0.19584677,1
0.36425856,0.23003085,1
0.35720232,0.17987694,1
0.35993615,0.20126894,1
0.3249476,0.24654832,1
0.36708862,0.21721311,1
0.4609815,0.22619851,0
0.37940964,0.25146964,1
0.36719286,0.26036066,1
0.33132982,0.2050323,1
0.32771695,0.20812573,1
0.36446887,0.18113357,1
0.3888653,0.19970632,1
0.36731634,0.25188744,1
0.34407735,0.19741565,1
0.32705882,0.20427047,1
0.3755307,0.19717836,1
0.30372602,0.1834643,1
0.29627207,0.24575739,1
0.2951121,0.18973666,1
0.3338363,0.19864407,1
0.29957205,0.21304926,1
0.26862302,0.16275862,1
0.30242074,0.2227913,1
0.28541225,0.19137819,1
0.27151334,0.16124661,1
0.32736045,0.20676692,1
0.31649122,0.19414386,1
0.25375268,0.1827377,1
0.2723077,0.1542219,1
0.31692308,0.18930183,1
0.3059673,0.19098787,1
0.2672482,0.13494319,1
0.24121961,0.13800424,1
0.23306032,0.15119916,1
0.22230268,0.16053626,1
0.23042506,0.19219653,1
0.28422737,0.17854519,1
0.3153911,0.1572327,1
0.3085443,0.18438955,1
0.27083334,0.15600677,1
0.22995462,0.13191785,1
0.2633896,0.12807076,1
0.31836733,0.1856837,1
0.29261744,0.15502249,1
0.19233312,0.12293807,1
0.19325551,0.10676692,1
0.22972973,0.10136157,1
0.20026264,0.13575645,1
0.18585297,0.10287004,1
0.18611111,0.12147078,1
0.18578136,0.13844173,1
0.18212593,0.12463768,1
0.19146006,0.12010359,1
0.17843866,0.15098336,1
0.21342622,0.15456463,1
0.20402685,0.12265331,1
0.20569395,0.094315246,1
0.21532567,0.11025551,1
0.18228032,0.123145916,1
0.17800687,0.11879896,1
0.28216705,0.115913555,1
0.27349824,0.177393,1
0.2538787,0.17089233,1
0.2425107,0.1502146,1
0.21506155,0.13187183,1
0.23235294,0.11584554,1
0.20476858,0.12803677,1
0.18245125,0.13692668,1
0.18790497,0.1228309,1
0.17664233,0.13401337,1
0.1640058,0.13156967,1
0.16883117,0.111873716,1
0.18188354,0.11912866,1
0.18771808,0.11863293,1
0.20028922,0.1062979,1
0.17760885,0.10434219,1
0.17945297,0.122539684,1
0.150095,0.10765477,1
0.20136054,0.093837105,1
0.22007169,0.10735198,1
0.18688981,0.10735198,1
0.20836337,0.15426998,1
0.19205298,0.13764045,1
0.17922458,0.11673017,1
0.18851823,0.091556825,1
0.1789639,0.08408517,1
0.17761195,0.1085353,1
0.18117978,0.10331256,1
0.17710438,0.1223114,1
0.18796992,0.15175612,1
0.21700224,0.12087912,1
0.26039016,0.16184519,1
0.32106715,0.14513557,1
0.3364929,0.22025098,1
0.3190771,0.13072841,1
0.32409382,0.17446809,1
0.28722382,0.21102576,1
0.28982726,0.2173913,1
0.28551725,0.23607427,1
0.27258193,0.22839506,1
0.25270325,0.2199688,1
0.2248062,0.20694445,1
0.21807748,0.19577464,1
0.22102009,0.17384844,1
0.21127912,0.14263685,1
0.23907454,0.159583,1
0.22890523,0.15072933,1
0.2195946,0.18701191,1
0.22671354,0.1706499,1
0.2877493,0.14623837,1
0.28645834,0.1894061,1
0.22438611,0.14263137,1
0.22371268,0.13165267,1
0.20163265,0.13405238,1
0.2209857,0.15488721,1
0.22689076,0.12915699,1
0.21070234,0.12509713,1
0.21123321,0.1380497,1
0.21110177,0.121932216,1
0.19543974,0.14330219,1
0.1936508,0.15514593,1
0.19563523,0.14052045,1
0.20627451,0.14179659,1
0.20514761,0.14450036,1
0.19345239,0.14817466,1
0.18959108,0.15690528,1
0.2003058,0.14766082,1
0.23939393,0.18336347,1
0.26592356,0.16954763,1
0.27042964,0.160893,1
0.25228977,0.15959908,1
0.22418135,0.120676406,1
0.22950819,0.13464448,1
0.20673813,0.17436662,1
0.22385748,0.17559524,1
0.2406328,0.16315378,1
0.23100537,0.19880418,1
0.23208722,0.19848485,1
0.22780234,0.18174787,1
0.21489526,0.15529326,1
0.22910216,0.16209294,1
0.26090404,0.15342765,1
0.25,0.17729996,1
0.21220724,0.1556157,1
0.23554914,0.15618661,1
0.23585598,0.16886728,1
0.24651863,0.16129032,1
0.25588697,0.1615245,1
0.25902668,0.16274013,1
0.25613496,0.14265783,1
0.22942461,0.15735345,1
0.22501798,0.15603799,1
0.22691482,0.15889114,1
0.22053507,0.15894267,1
0.20611799,0.14960083,1
0.22164567,0.16302046,1
0.22356495,0.15466857,1
0.22898997,0.15381831,1
0.24243647,0.13695091,1
0.22546013,0.13655761,1
0.21726409,0.15635858,1
0.20086706,0.1493776,1
0.21364985,0.14166085,1
0.22155689,0.14767933,1
0.21623616,0.15244755,1
0.22286542,0.16031583,1
0.23169811,0.14325744,1
0.23684211,0.1694109,1
0.23752496,0.15456238,1
0.22918318,0.15370302,1
0.23688394,0.15558857,1
0.24545455,0.18401152,1
0.22910216,0.16721794,1
0.23076923,0.16453736,1
0.23567921,0.16647354,1
0.2448,0.17168675,1
0.24078432,0.17971663,1
0.24729459,0.16904584,1
0.24468923,0.17708333,1
0.24511278,0.16169766,1
0.24271844,0.16404337,1
0.24590164,0.16475096,1
0.23745318,0.15889162,1
0.2718601,0.1594203,1
0.26901668,0.19163764,1
0.25894737,0.13616213,1
0.21666667,0.16370325,1
0.23870967,0.11757858,1
0.2557528,0.115002915,1
0.22603978,0.11452055,1
0.22778104,0.1269584,1
0.21485715,0.12695467,1
0.2144063,0.13429698,1
0.20640177,0.1448023,1
0.21899441,0.14390564,1
0.205074,0.1317945,1
0.20552148,0.14828342,1
0.21281216,0.13747454,1
0.22150537,0.14573878,1
0.23273942,0.2,1
0.25444514,0.16183986,1
0.26615706,0.1466331,1
0.24040404,0.15196998,1
0.249501,0.15108795,1
0.23427866,0.18216711,1
0.2050401,0.15509196,1
0.21090707,0.17146702,1
0.22003804,0.12745385,1
0.221843,0.09179628,1
0.22790697,0.14711359,1
0.25656566,0.15185185,1
0.25519848,0.1635514,1
0.24481328,0.18912797,1
0.25522482,0.16966657,1
0.25974885,0.15061878,1
0.24450193,0.1883879,1
0.22790697,0.16888046,1
0.23966943,0.16997075,1
0.2599179,0.1811478,1
0.28965518,0.21192482,1
0.29694322,0.18879253,1
0.30038828,0.19223301,1
0.27221835,0.18590999,1
0.24204293,0.1520769,1
0.24425288,0.16750927,1
0.27540612,0.12608406,1
0.25726745,0.13815789,1
0.23847695,0.16750629,1
0.24624625,0.11334675,1
0.27418065,0.11546536,1
0.2640118,0.15110813,1
0.22991347,0.13714285,1
0.22622563,0.15783603,1
0.28224298,0.14779699,1
0.24543379,0.17628032,1
0.25955504,0.16794498,1
0.23852183,0.1688243,1
0.23325893,0.14507772,1
0.21911038,0.14728682,1
0.23658949,0.10383064,1
0.21578422,0.15574549,1
0.20673813,0.14037627,1
0.19643793,0.12346286,1
0.19098713,0.122345805,1
0.19862227,0.09205021,1
0.20668523,0.11591963,1
0.2026726,0.11455108,1
0.2263158,0.14159726,1
0.22384824,0.12618454,1
0.21792717,0.1560755,1
0.25515616,0.14608555,1
0.2985782,0.18743229,1
0.23209876,0.14187643,1
0.23458445,0.14730613,1
0.24813053,0.14570983,1
0.2650559,0.15813799,1
0.2835388,0.16256158,1
0.33969012,0.19362831,1
0.446319,0.24694215,0
0.29688582,0.19211195,1
0.22175732,0.15949702,1
0.24752475,0.1593822,1
0.25234997,0.15044835,1
0.22308233,0.17037037,1
0.23963457,0.17757009,1
0.23867477,0.17548925,1
0.28475034,0.19410473,1
0.2275,0.17009234,1
0.21437909,0.14303291,1
0.2105602,0.1407767,1
0.21558093,0.122132674,1
0.20646067,0.08562401,1
0.20693928,0.14756995,1
0.19515151,0.13268237,1
0.19319563,0.13068509,1
0.22066326,0.0977918,1
0.19623972,0.12829039,1
0.19838524,0.13831827,1
0.2,0.11155041,1
0.19401197,0.12306393,1
0.18931475,0.13619973,1
0.22821577,0.1387744,1
0.21467228,0.12628938,1
0.19086652,0.13694802,1
0.19951779,0.1262026,1
0.19102417,0.12653062,1
0.19221967,0.12984549,1
0.18711136,0.10034058,1
0.18502441,0.1197129,1
0.20520833,0.12302839,1
0.19564089,0.12089516,1
0.1969941,0.13111843,1
0.19724771,0.09865825,1
0.19478981,0.14301898,1
0.2,0.13220534,1
0.20355104,0.12407462,1
0.19768934,0.11569507,1
0.198939,0.09975669,1
0.2173913,0.11799762,1
0.19667944,0.11084766,1
0.20854922,0.10873441,1
0.18616351,0.10908556,1
0.19138461,0.12199362,1
0.18384568,0.099664055,1
0.18386714,0.107658155,1
0.19907674,0.11212202,1
0.2078978,0.11259695,1
0.20045172,0.12785146,1
0.22076373,0.10894309,1
0.21393035,0.17131713,1
0.20578566,0.14090203,1
0.22886916,0.1893911,1
0.2277691,0.18390372,1
0.2040521,0.18602994,1
0.21367522,0.19747013,1
0.24990745,0.16053626,1
0.24761204,0.16341212,1
0.252809,0.17098786,1
0.27385893,0.18647343,1
0.26484975,0.13302034,1
0.23245332,0.16035162,1
0.2007458,0.17554,1
0.22939298,0.1735285,1
0.22649007,0.15677701,1
0.22462344,0.16149068,1
0.2102161,0.091231175,1
0.1774383,0.1312447,1
0.18629551,0.09081959,1
0.16699605,0.122356854,1
0.21306533,0.16085598,1
0.26356164,0.13848433,1
0.29340464,0.17373018,1
0.2812716,0.18428618,1
0.25295508,0.19134589,1
0.25015143,0.1784185,1
0.27492446,0.1931015,1
0.2641855,0.18433838,1
0.28640443,0.20647249,1
0.3072378,0.18157543,1
0.27370304,0.19704102,1
0.2540459,0.16503496,1
0.2970297,0.17620651,1
0.36363637,0.20819849,1
0.35936254,0.2822247,1
0.37734166,0.23569427,1
0.41449815,0.25164473,0
0.38935575,0.2410342,1
0.44715446,0.24475524,0
0.47862533,0.28947368,0
0.3653846,0.268329,1
0.48134327,0.23531699,0
0.50545454,0.30496454,0
0.51325303,0.2805873,0
0.48412699,0.34726223,0
0.4172605,0.32789317,0
0.4432379,0.23741007,0
0.48183557,0.26478988,0
0.4923664,0.27413443,0
0.5037453,0.2863436,0
0.45634565,0.26802507,0
0.39592224,0.22360764,1
0.40401146,0.25587356,0
0.4521964,0.3187329,0
0.54151624,0.324031,0
0.46694386,0.3383915,0
0.4716652,0.28658536,0
0.4572297,0.28385615,0
0.4435178,0.33333334,0
0.4129693,0.26993865,0
0.40884405,0.28384587,0
0.38997322,0.28384587,1
0.37017545,0.23771791,1
0.45361266,0.27723515,0
0.43386245,0.2643857,0
0.44688645,0.2509897,0
0.41019216,0.24713705,0
0.32185322,0.22538958,1
0.3583868,0.26558498,1
0.46882218,0.29795918,0
0.56973565,0.32819128,0
0.51122624,0.3353682,0
0.46320346,0.25324434,0
0.39671564,0.2321769,1
0.43512723,0.260535,0
0.44726083,0.2738395,0
0.42424244,0.28767124,0
0.48828828,0.27666152,0
0.5422567,0.33070555,0
0.55919856,0.33697775,0
0.511249,0.31621623,0
0.5086072,0.31156462,0
0.4499593,0.22981367,0
0.44311854,0.23822525,0
0.37889597,0.27588603,1
0.51035506,0.3242542,0
0.5716765,0.31475028,0
0.4054396,0.30629042,0
0.32446808,0.2635585,1
0.39832202,0.20233597,1
0.385358,0.24108107,1
0.39013454,0.27703398,1
0.39700997,0.18995401,1
0.37142858,0.24695824,1
0.33927125,0.20774005,1
0.38820735,0.23564635,1
0.40934283,0.27965492,0
0.46815833,0.25997046,0
0.43979934,0.2647815,0
0.39434275,0.2521479,1
0.407279,0.2521203,0
0.40555555,0.22025724,0
0.4559859,0.25255585,0
0.4488735,0.25761566,0
0.437268,0.2741033,0
0.33125487,0.2152259,1
0.42075622,0.2596291,0
0.42286173,0.2633073,0
0.43268415,0.2740964,0
0.42561126,0.28166914,0
0.3900156,0.2522839,1
0.38507912,0.2667126,1
0.42879498,0.25714287,0
0.399755,0.2273541,1
0.38966367,0.21564406,1
0.47758886,0.27254575,0
0.46311888,0.32036474,0
0.44803855,0.3060211,0
0.44976816,0.299619,0
0.47054076,0.28626898,0
0.4253038,0.29691058,0
0.3774574,0.32076657,1
0.3819521,0.2714334,1
0.4477876,0.2069347,0
0.40326136,0.24375,0
0.4134732,0.2882353,0
0.41607,0.19063546,0
0.45480028,0.2635423,0
0.44827586,0.299639,0
0.4684564,0.23406656,0
0.38405797,0.269103,1
0.39102358,0.32390904,1
0.40806293,0.25284338,0
0.41274568,0.29865864,0
0.44164222,0.36101884,0
0.48950577,0.31186643,0
0.49817652,0.37161937,0
0.5516796,0.4370326,0
0.56933796,0.35744426,0
0.5369618,0.27924272,0
0.4625,0.31255844,0
0.46595618,0.3836267,0
0.402147,0.22114347,0
0.39788198,0.26100308,1
0.4001293,0.32761264,0
0.40308088,0.3317088,0
0.36386767,0.17975055,1
0.3804202,0.16003005,1
0.35511363,0.20340587,1
0.3993015,0.31115353,1
0.36814892,0.25076813,1
0.6057078,0.33250234,0
0.5629234,0.3188929,0
0.5783309,0.31143552,0
0.5068493,0.3549832,0
0.41497505,0.2971324,0
0.45905334,0.26679713,0
0.37216827,0.20283689,1
0.3382407,0.25552487,1
0.39364642,0.30361757,1
0.4652568,0.23882504,0
0.67849386,0.3207977,0
0.6002358,0.3251953,0
0.38267356,0.27109703,1
0.37333333,0.22838402,1
0.32893774,0.16731016,1
0.398773,0.24590164,1
0.367779,0.2664452,1
0.34177214,0.23763736,1
0.42093542,0.26587301,0
0.48609078,0.25231338,0
0.51167446,0.30304772,0
0.431632,0.25490198,0
0.36742935,0.20201124,1
0.39020327,0.18894272,1
0.33603513,0.1631873,1
0.31407943,0.19474836,1
0.33960047,0.2153518,1
0.36144167,0.22259542,1
0.41379312,0.23382486,0
0.50580204,0.3041679,0
0.44848037,0.24816352,0
0.54460716,0.28141397,0
0.4228444,0.26434833,0
0.3635468,0.21830986,1
0.37079385,0.22332361,1
0.32169867,0.24698134,1
0.3238157,0.1957796,1
0.47938144,0.31500572,0
0.49875623,0.33666113,0
0.41550094,0.21165049,0
0.34532374,0.2111399,1
0.2874494,0.23153527,1
0.28186274,0.20195346,1
0.34449452,0.23513754,1
0.33954155,0.18242176,1
0.32426304,0.21835883,1
0.30757576,0.21122807,1
0.34700316,0.21652421,1
0.31515637,0.1970803,1
0.32841328,0.19840214,1
0.38191634,0.2595326,1
0.29554656,0.19738074,1
0.29540482,0.1596474,1
0.29075882,0.19098787,1
0.28614008,0.19322503,1
0.31092438,0.22352941,1
0.31991953,0.20190546,1
0.31452283,0.18429907,1
0.31235248,0.20913374,1
0.29667813,0.20811099,1
0.334471,0.16847217,1
0.36544976,0.24374357,1
0.3537051,0.23269565,1
0.46539378,0.22392027,0
0.4250681,0.28343558,0
0.3214049,0.21142162,1
0.4211797,0.22692078,0
0.4497462,0.29269764,0
0.34969324,0.25634518,1
0.30733117,0.25433126,1
0.30247155,0.2134503,1
0.3407439,0.18742901,1
0.38322368,0.22105263,1
0.35267857,0.23421589,1
0.3849624,0.24040404,1
0.39846587,0.22489391,1
0.35303265,0.22708039,1
0.32961783,0.15811373,1
0.34779358,0.1949602,1
0.35058534,0.2198108,1
0.33245295,0.18011697,1
0.32501733,0.19164848,1
0.30108303,0.16295579,1
0.34615386,0.2076974,1
0.28380385,0.18275154,1
0.28062624,0.16275764,1
0.2402645,0.17794836,1
0.26779163,0.17711172,1
0.25998494,0.16111112,1
0.24369748,0.1468827,1
0.24054463,0.15047352,1
0.23780945,0.1747953,1
0.28534323,0.19820131,1
0.26375404,0.14056225,1
0.36278674,0.1535419,1
0.27723515,0.14787306,1
0.24624625,0.13620807,1
0.26040062,0.14565827,1
0.26436782,0.14982578,1
0.28548643,0.15348837,1
0.27078566,0.16953316,1
0.25199363,0.143898,1
0.23787168,0.14762422,1
0.26046842,0.16803683,1
0.26130992,0.19246729,1
0.23424022,0.14285715,1
0.20349228,0.12456856,1
0.209645,0.112411454,1
0.2540761,0.12321266,1
0.22229595,0.12971482,1
0.1716058,0.09009298,1
0.17337032,0.10552107,1
0.17832647,0.113054745,1
0.18930636,0.12508544,1
0.19467062,0.11541119,1
0.1840796,0.13797814,1
0.19857143,0.1414966,1
0.20491174,0.114265434,1
0.22802943,0.119266056,1
0.24196671,0.12838551,1
0.19203414,0.14991423,1
0.1685695,0.13023709,1
0.23076923,0.14903082,1
0.22138451,0.1430404,1
0.20053121,0.15012723,1
0.22849083,0.13670473,1
0.21870504,0.122969836,1
0.19971772,0.13522537,1
0.18787879,0.15331808,1
0.17221418,0.13128492,1
0.20560747,0.108882524,1
0.21818182,0.10619137,1
0.21359223,0.1148272,1
0.21940929,0.12051696,1
0.17962836,0.11479675,1
0.17510854,0.09581646,1
0.23485968,0.11022577,1
0.18245125,0.099029124,1
0.15364583,0.12010114,1
0.15748541,0.12327044,1
0.19088319,0.09067188,1
0.18082191,0.14780293,1
0.19641626,0.15119363,1
0.23795404,0.16946779,1
0.23317684,0.14120203,1
0.2195122,0.16459627,1
0.23677364,0.1398881,1
0.2389234,0.15076923,1
0.22180167,0.18763797,1
0.19662921,0.14747475,1
0.2026239,0.13168724,1
0.23886953,0.17474303,1
0.26299086,0.17231223,1
0.29202732,0.225054,1
0.31366765,0.1965965,1
0.31414393,0.21412197,1
0.3035144,0.17635752,1
0.27185398,0.14088754,1
0.23506324,0.17364277,1
0.24857375,0.16280834,1
0.24358974,0.16911487,1
0.23561013,0.16793616,1
0.21613394,0.16429873,1
0.20787746,0.12538226,1
0.21259843,0.13653137,1
0.19855596,0.1756374,1
0.20260374,0.11884936,1
0.22777307,0.1530815,1
0.22399655,0.14216673,1
0.22929381,0.15906289,1
0.26019946,0.15209283,1
0.26105812,0.11760184,1
0.22718135,0.14136125,1
0.21803279,0.13003802,1
0.23353294,0.11523589,1
0.2298558,0.089815855,1
0.20342946,0.12087114,1
0.201849,0.14453411,1
0.21368821,0.15568429,1
0.2066365,0.14326546,1
0.2037325,0.12704769,1
0.19132456,0.14349443,1
0.21620537,0.13643178,1
0.22644629,0.16850394,1
0.21001616,0.17306186,1
0.22069523,0.13108614,1
0.2174616,0.12978244,1
0.21178344,0.10449927,1
0.2012432,0.11223022,1
0.23041297,0.13979264,1
0.23538704,0.13046621,1
0.22266561,0.14072971,1
0.2099359,0.13363363,1
0.21422376,0.12089672,1
0.22864538,0.12926249,1
0.21303657,0.14909638,1
0.21105142,0.16543575,1
0.23183925,0.15927273,1
0.22183508,0.15435259,1
0.22249793,0.10422114,1
0.23673792,0.13147411,1
0.2226199,0.1575737,1
0.21177316,0.15182531,1
0.22670579,0.13896458,1
0.21799308,0.16402116,1
0.22925457,0.15455747,1
0.21349964,0.12747103,1
0.22123894,0.15642458,1
0.23594646,0.14447592,1
0.23134328,0.14862514,1
0.25036818,0.16261554,1
0.23175053,0.16840336,1
0.21362668,0.16050221,1
0.23917995,0.16613077,1
0.21291314,0.14972678,1
0.22530864,0.15030786,1
0.21732464,0.15030786,1
0.2168042,0.14953934,1
0.23202372,0.16142558,1
0.21940298,0.15314044,1
0.2657005,0.13419913,1
0.22028767,0.12648498,1
0.22043796,0.14442162,1
0.21502209,0.13871635,1
0.21583271,0.13212796,1
0.21428572,0.15010571,1
0.2187959,0.15840892,1
0.22526637,0.14876917,1
0.22392415,0.16893068,1
0.23906706,0.18178658,1
0.21495327,0.13993424,1
0.23613313,0.18541034,1
0.23801653,0.16575876,1
0.22603004,0.15739731,1
0.22835879,0.14998166,1
0.23425889,0.15646757,1
0.23908845,0.16442831,1
0.23053892,0.15897074,1
0.23134328,0.1607457,1
0.24204293,0.16771051,1
0.24179555,0.1583392,1
0.24178232,0.1748445,1
0.23099852,0.16092762,1
0.25056776,0.18720804,1
0.24454829,0.17112495,1
0.247851,0.15173554,1
0.25222147,0.17624398,1
0.2554848,0.19421071,1
0.24281609,0.18209772,1
0.25898752,0.1524513,1
0.26657647,0.19463944,1
0.25497288,0.1534626,1
0.23147616,0.16775599,1
0.20202589,0.14561544,1
0.19774011,0.14193374,1
0.2207644,0.17260274,1
0.24521531,0.15924276,1
0.24686192,0.14931129,1
0.21914648,0.15582286,1
0.25274727,0.13213792,1
0.24366911,0.16838488,1
0.22089228,0.1844814,1
0.21151586,0.1433324,1
0.22516964,0.1361556,1
0.2068356,0.15120855,1
0.25063938,0.12252511,1
0.22610722,0.1582714,1
0.2074199,0.1686616,1
